dataset,distribution,perturbation,run_id,response,explanation
crofoot,alt,anonymize,18,30,"Using the 58 intergroup contests in crofoot.csv, I fit a logistic regression with focal win (feature4) as the outcome and two predictors: relative group size (feature7 minus feature8) and relative contest location (feature6 minus feature5, so positive values indicate the focal group is closer to the center of its home range than the opponent). The overall model showed very limited explanatory power (pseudo R^2 ≈ 0.03, likelihood ratio test p ≈ 0.27), indicating that these two variables together do not reliably predict contest outcome. The coefficient for relative group size was positive, suggesting that larger focal groups tend to have higher odds of winning (odds ratio ≈ 1.10 per additional individual), but its 95% confidence interval included zero and the p-value was not statistically significant at conventional thresholds (p ≈ 0.15). The coefficient for relative location was extremely small with a wide confidence interval spanning zero and a high p-value (p ≈ 0.74), implying no detectable home-range advantage in this sample once relative group size is accounted for. Descriptively, winners had somewhat larger groups (mean relative size ≈ +1.1 individuals) and slightly more favorable locations (mean location difference ≈ +28 m) than losers (mean relative size ≈ -0.65 individuals, mean location difference ≈ -10 m), but these trends are weak and statistically uncertain. Taken together, the data provide only weak, non-significant hints that relative group size might matter and essentially no evidence that contest location does, so I conclude that there is not strong support in this dataset for the claim that relative group size and contest location meaningfully influence the probability of winning an intergroup contest, corresponding to a relatively low but not absolute ""No"" on the 0–100 scale."
crofoot,alt,anonymize,19,30,"Research question: Do relative group size and contest location influence the probability of a capuchin monkey group winning an intergroup contest? Sample size: n = 58 contests; focal groups won 55.2% of contests. I fit a logistic regression model with the binary outcome 'focal group won' predicted by (1) the difference in total group size (focal minus opponent) and (2) a home-range advantage term defined as how much closer the focal group is to the center of its home range than its opponent (per 100 m). Relative group size: odds ratio = 1.10, p-value = 0.147. Contest location (home-range advantage, per 100 m): odds ratio = 1.04, p-value = 0.739. Larger focal groups (relative to opponents) are associated with higher odds of winning. When the focal group is closer to the center of its home range than the opponent (home-range advantage), the odds of winning increase. There is no strong statistical evidence (p = 0.147) that relative group size influences win probability in this sample. There is no strong statistical evidence (p = 0.739) that contest location influences win probability in this sample. Overall, the analysis supports a 'No' answer: this dataset does not provide strong evidence that relative group size or contest location meaningfully influence the focal group's probability of winning. The scalar response on a 0–100 Likert scale (0 = strong 'No', 100 = strong 'Yes') is 30."
crofoot,alt,anonymize,20,35,"Using the 58 recorded intergroup contests, I modelled the probability that the focal capuchin group won (feature4) as a function of relative group size and contest location. Relative group size was defined as the difference in total group size between the focal and other group (feature7 − feature8). Contest location was measured both as the difference in distance from each group to the centre of its home range (feature5 − feature6) and as a binary indicator for whether the focal group was closer to its own home-range centre than its opponent. Logistic regressions with win as the response showed a positive but not statistically significant effect of relative group size (≈0.10 increase in log-odds of winning per extra individual in the focal group, p≈0.12). The effects of contest location—both the continuous distance difference and the binary 'focal closer to home' indicator—were small to moderate in magnitude but also not statistically significant (p-values roughly 0.5 and 0.34, respectively), and a model including size, location, and their interaction did not yield any predictor with p<0.05. Descriptive comparisons point in the same qualitative direction: focal groups that are much larger than their opponents (at least three more individuals) win about 68% of contests versus about 47% otherwise, and focal groups that are closer to the centre of their home range win about 61% of contests versus about 48% when they are farther away. However, these contrasts are based on small subgroups (around 20–30 contests per condition), and the resulting uncertainty is large. Overall, the dataset shows suggestive trends that larger groups and those fighting closer to their home-range centre may have an advantage, but the evidence is not statistically robust and could plausibly arise by chance given the limited sample size. Consequently, I interpret the results as providing insufficient statistical evidence that relative group size and contest location meaningfully influence win probability in this dataset—a weak 'No' answer—which I encode as a score of 35 on the 0–100 scale (closer to 'No' than to 'Yes')."
crofoot,alt,shuffle_names,1,40,"Based on logistic regression of 58 intergroup contests, using focal win as the outcome and relative group size and relative distance to the home range center as predictors, there is only weak, statistically non-significant evidence that larger groups or groups closer to their home range win more often (p = 0.15 for relative group size, p = 0.74 for relative location, model likelihood ratio p = 0.27, pseudo R^2 = 0.03), so this dataset does not provide strong support that relative group size and contest location meaningfully influence win probability, although effect estimates suggest at most a modest advantage for slightly larger or more home-based groups."
crofoot,alt,shuffle_names,2,30,"Using 58 intergroup contests, I modelled the probability that the focal group won as a function of relative group size (focal minus other group size) and a home-advantage indicator based on which group was closer to its own home-range centre. Descriptively, focal groups won about 61% of contests when larger than their opponent, 56% when smaller, and 20% when equal in size, and they won about 61% of contests near the centre of their own home range versus 48% when the contest was closer to the other group. However, a logistic regression of win on size difference and home advantage yielded small, statistically non-significant effects (odds ratio roughly 1.1 per extra focal individual, p ≈ 0.16, and about 1.5 for home advantage, p ≈ 0.50), with the overall model explaining little variation in outcomes (pseudo R-squared around 0.04, likelihood-ratio test p ≈ 0.23). Given these wide confidence intervals and weak model fit, the data do not provide strong evidence that relative group size or contest location reliably influence the probability of winning, although modest effects in the expected direction cannot be ruled out."
crofoot,alt,shuffle_names,3,30,"Using 58 intergroup contests, I modeled the binary outcome of whether the focal group won as a function of relative group size (difference in total group size between the focal and other groups) and contest location (which group was closer to the center of its home range), based on the column descriptions in info.json. Logistic regressions showed positive coefficients for both predictors (larger groups and groups closer to home tended to win more often), but the p-values for group size (~0.12) and location (~0.34), as well as for a model including both predictors (likelihood-ratio p ≈ 0.23), were above conventional significance thresholds and the pseudo R-squared values were only about 0.03–0.04. Descriptive comparisons tell a similar story: the focal group won about 61% of contests when it was larger versus about 56% when it was smaller, and about 61% of contests when it was closer to its home-range center versus about 48% otherwise. These trends are in the expected direction but are small, noisy, and not statistically robust in this sample, so I interpret the data as providing weak evidence at best that relative group size and contest location influence the probability of winning. Overall, I therefore answer No to the research question and encode this with a relatively low Likert score."
crofoot,alt,shuffle_names,4,25,"Using the 58 intergroup contests in crofoot.csv and the variable descriptions in info.json, I reconstructed the focal group’s win outcome, group sizes, and each group’s distance from its home-range center. I defined relative group size as the difference between focal and other group size and contest location advantage as how much closer the focal group was to its own home-range center compared to the opposing group. Descriptively, the focal group won about 55% of contests overall. When the focal group was larger (28 contests) it won about 61% of contests, but when the other group was larger (25 contests) it still won about 56% of contests, and with equal-sized groups (5 contests) the focal group won only about 20%. For contest location, when the focal group was closer to its own home-range center (33 contests) it won about 61% of contests, versus about 48% when the opposing group was closer to its own center (25 contests). To formally test these patterns, I fit a logistic regression predicting the probability that the focal group won from standardized relative group size and standardized location advantage. The coefficient for relative group size was positive (odds ratio ≈ 1.5 for a 1 SD increase), but the 95% confidence interval for the odds ratio (≈0.87–2.60) crossed 1 and the p-value was about 0.15, so the effect was not statistically significant at conventional levels. The coefficient for contest location advantage was near zero (odds ratio ≈ 1.10, 95% CI ≈0.64–1.90, p ≈ 0.74), providing little evidence that location meaningfully changes win probability in this sample. Taken together, these results suggest at most weak, statistically non-significant tendencies for larger groups or groups closer to their home-range centers to win more often, but the data do not provide strong or consistent evidence that either relative group size or contest location has a clear, reliable effect on win probability. Accordingly, I treat the answer as a mostly ""No"" with a low confidence that any true effect is present, corresponding to a scalar of 25 on the 0–100 scale."
crofoot,alt,shuffle_names,5,40,"Research question: Do relative group size and contest location influence the probability of a capuchin monkey group winning an intergroup contest?
Outcome variable: binary indicator of whether the focal group won the contest.
Predictors: (1) relative group size (focal group size minus other group size), (2) relative contest location (other group's distance from its home-range center minus focal group's distance, so positive values indicate the contest occurs closer to the focal group's home range). Both predictors were standardized to have mean 0 and unit variance before fitting the model.
I fit a logistic regression (maximum likelihood with gradient ascent) of focal win on these two predictors.
Relative group size coefficient (per 1 SD increase): 0.410 (odds ratio 1.51, p-value 0.147).
Relative location coefficient (per 1 SD increase): 0.094 (odds ratio 1.10, p-value 0.738).
Here, a 1 SD increase in relative group size means that the focal group's size advantage over its opponent increases by one standard deviation; a 1 SD increase in relative location means the contest is substantially closer to the focal group's home-range center compared to the other group's.
Model intercept (baseline log-odds of winning when predictors are at their means): 0.217 (odds ratio 1.24).
The regression results provide weak or ambiguous evidence that these factors influence the probability of winning: effect estimates are in theoretically plausible directions but do not robustly reach standard significance thresholds, so the data do not allow strong conclusions."
crofoot,null,add_features,1,25,"Using the 58 recorded contests, I modeled win (1 for the focal group, 0 for the other group) as a function of relative group size (n_focal - n_other) and relative location (dist_focal - dist_other) in a logistic regression. Neither predictor was statistically significant (rel_group_size coefficient about -0.07 with p = 0.31; rel_dist coefficient about -0.0009 with p = 0.53; overall likelihood ratio test p = 0.58), and the pseudo R-squared was about 0.014, indicating that these variables explain very little of the variation in win outcomes. Descriptive win rates were also inconsistent with a strong effect: focal groups that were larger won about 45% of contests versus about 60.5% for smaller or equal-sized groups, and focal groups closer to their home range center won about 48.1% of contests versus about 61.3% when they were farther or at equal distance. Given the small sample size and wide confidence intervals, the data provide no compelling evidence that either relative group size or contest location systematically influences the probability of winning, although modest effects in either direction cannot be ruled out. Overall, based on this dataset alone, I answer No to the research question and place this conclusion at 25 on a 0 to 100 Likert scale, where 0 is a strong No and 100 is a strong Yes."
crofoot,null,add_features,2,25,"I modeled the probability that the focal capuchin group won an intergroup contest (win = 1) as a function of relative group size and contest location using logistic regression on the 58 contests in crofoot.csv. First, I created standardized predictors for relative group size (n_focal − n_other) and relative location advantage (dist_other − dist_focal, where positive values mean the focal group was closer to its home-range center than the opponent). In this model, the coefficient for standardized relative size was −0.30 (odds ratio ≈ 0.74, 95% CI 0.42–1.32, p ≈ 0.31) and the coefficient for standardized relative location was 0.18 (odds ratio ≈ 1.20, 95% CI 0.68–2.14, p ≈ 0.53). The likelihood-ratio test for the two predictors together was not significant (p ≈ 0.58) and the pseudo R² was about 0.01, indicating that these variables explained very little of the variation in contest outcomes. To check robustness, I re-encoded the predictors as the log of the focal/other group size ratio and a normalized location advantage (dist_other − dist_focal divided by their sum) and fit a second logistic model. Again, neither predictor was statistically significant (log size ratio odds ratio ≈ 0.59, 95% CI 0.20–1.71, p ≈ 0.33; location advantage odds ratio ≈ 1.55, 95% CI 0.23–10.69, p ≈ 0.66), and the overall model fit remained very weak (pseudo R² ≈ 0.01, likelihood-ratio p ≈ 0.61). Across both reasonable ways of representing group-size differences and contest location, the confidence intervals for the effects are wide and always include no effect, and the models do not improve meaningfully over a baseline model where the focal group wins about half of the contests. Given this lack of statistically significant and consistent effects, the dataset does not provide strong evidence that relative group size or contest location reliably influences a capuchin group’s probability of winning an intergroup contest. I therefore answer that there is no clear relationship in this dataset and encode this as a moderately strong No on the 0–100 scale (25)."
crofoot,null,add_features,3,20,"Using 58 observed intergroup contests, I modeled the probability that the focal group won (win=1) as a function of relative group size and contest location. Relative group size was quantified as the log ratio of focal to other group sizes and contest location as the difference between the distance of the other group and the focal group from their respective home range centers (positive values indicate the focal group is closer). Descriptively, winning groups had slightly smaller relative size and contests tended to be somewhat closer to their home range centers, but the differences between wins and losses were small. In a logistic regression of win on log relative group size and scaled relative location, neither predictor was statistically significant (p-values around 0.29 for relative size and 0.53 for location, with low pseudo R-squared around 0.015), and 95% confidence intervals for their odds ratios all included 1. An alternative model that used absolute group size difference and a binary indicator of whether the focal group was closer to its home range center produced similarly non-significant results (p-values greater than 0.44 and pseudo R-squared about 0.016). Overall, this dataset provides little statistical evidence that relative group size or contest location meaningfully influences the probability of winning, so I answer No with relatively high confidence while acknowledging that modest effects could exist but are not detectable with the available sample."
crofoot,null,add_features,4,20,"Using the 58 recorded intergroup contests, I modeled the probability that the focal capuchin group won (win = 1) as a function of relative group size and contest location. Relative group size was captured both as a continuous difference (n_focal - n_other) and as a binary indicator of whether the focal group was larger, while contest location was captured as the difference in distance from each group to the center of its own home range (dist_other - dist_focal) and as a binary 'home advantage' indicator (focal closer than other). Descriptively, focal groups that were larger actually won slightly less often (win rate ~0.45 vs ~0.61 when not larger), and contests with an apparent home advantage for the focal group also showed a slightly lower win rate (~0.48 vs ~0.61 without home advantage), but these differences are small and inconsistent with a strong effect. Logistic regressions of win on the binary predictors (larger_focal, home_adv) produced non-significant coefficients for both predictors (p-values ~0.37 and ~0.46, odds ratios around 0.6–0.7 with wide confidence intervals that include 1), and the overall model fit was poor (pseudo R^2 ~0.02, likelihood ratio test p ~0.40). A model using the continuous differences (size_diff, dist_diff) likewise showed no statistically reliable association with win probability (p ~0.31 for size_diff and p ~0.53 for dist_diff, pseudo R^2 ~0.01, likelihood ratio test p ~0.58), indicating that neither relative group size nor contest location improves prediction of outcomes beyond a constant win rate. Taken together, the data provide no statistically significant evidence that either relative group size or contest location systematically increases the probability of winning an intergroup contest for the focal group, so I answer the research question as ""No"" with a relatively strong level of confidence against a meaningful effect, reflected by a response value of 20 on the 0–100 Likert scale (where 0 is strong ""No"" and 100 is strong ""Yes"")."
crofoot,null,add_features,5,20,"Using the 58 intergroup contests in crofoot.csv, I modeled the probability that the focal group wins as a function of relative group size and contest location. Relative group size was defined as n_focal/n_other and contest location advantage as dist_other - dist_focal (positive when the focal group is nearer its home-range center). In a logistic regression including both standardized predictors, neither relative group size (coefficient about -0.32, odds ratio about 0.72, p ≈ 0.27, 95% confidence interval for the odds ratio roughly 0.41–1.29) nor contest location advantage (coefficient about 0.19, odds ratio about 1.21, p ≈ 0.52, 95% confidence interval roughly 0.68–2.16) had a statistically significant association with win probability. The estimated effects are modest and the confidence intervals all include no effect, and descriptive patterns in win rates are similar across contests where the focal group is larger or smaller and closer or farther from its home-range center. Given this lack of statistically significant and consistent evidence in these data, I conclude that there is not strong support for a relationship between relative group size or contest location and the probability of winning, so I answer No and reflect this with a low response score."
crofoot,null,add_features,6,20,"Using data on 58 intergroup contests, I fit logistic regression models predicting whether the focal group won (win = 1) from relative group size (n_focal minus n_other) and a home range advantage metric (dist_other minus dist_focal, so positive values mean the focal group is closer to its home range center). In the multivariable model, neither predictor was statistically significant (relative group size coefficient about -0.07, p = 0.31; location advantage coefficient about 0.0009 per meter, p = 0.53; likelihood ratio test p = 0.58; pseudo R^2 about 0.014), and the estimated odds ratios were very close to 1 (about 0.93 per extra individual and about 1.0009 per meter). Univariate models for each predictor separately gave similarly non significant results (p > 0.40 for relative group size and p > 0.80 for the location metric). These results indicate that, within this sample, differences in group size and contest location provide essentially no predictive power for which group wins, and any true effects, if present, are too small to be detected with these data. Given the small sample size, we cannot rule out very weak effects, but there is no statistically reliable evidence that relative group size or contest location meaningfully influence the probability of winning."
crofoot,null,add_features,8,25,"Using 58 intergroup contests from crofoot.csv, I modeled the binary outcome win (1 for focal group winning) with logistic regression including standardized relative group size (n_focal - n_other) and standardized relative distance to the home range center (dist_other - dist_focal). The overall model fit was weak (pseudo R-squared about 0.014; likelihood ratio test p-value about 0.58), indicating that these predictors explain little of the variation in win probability. For a one-standard-deviation increase in relative group size (making the focal group larger), the estimated odds ratio of winning was about 0.74 with a 95% confidence interval from roughly 0.42 to 1.32 and a p-value around 0.31; for a one-standard-deviation increase in relative proximity to the focal group’s home range center, the odds ratio was about 1.20 with a 95% confidence interval from roughly 0.68 to 2.14 and a p-value around 0.53. Both effects are statistically non-significant with wide confidence intervals that include no effect. Predicted win probabilities change only modestly across the observed ranges (for example, from about 0.48 to 0.63 as group size shifts by plus or minus one standard deviation, and from about 0.51 to 0.60 as location shifts similarly), and these differences are well within sampling uncertainty for such a small dataset. Overall, there is insufficient statistical evidence in this dataset that either relative group size or contest location meaningfully influences the probability that a capuchin group wins an intergroup contest, so I answer No and place my confidence at 25 on the 0 to 100 Likert scale."
crofoot,null,add_features,9,20,"Using the 58 intergroup contests in crofoot.csv, I modeled the probability that the focal capuchin group wins as a function of (1) relative group size and (2) contest location (distance to each group’s home-range center). I first derived two key predictors: rel_group_size = n_focal - n_other (how many more individuals the focal group has than its opponent) and dist_diff = dist_other - dist_focal (positive values indicate the focal group is closer to its home-range center than the other group is to theirs). I then fit a logistic regression win ~ rel_group_size + dist_diff using statsmodels, with win coded as 1 if the focal group won and 0 otherwise.

Descriptively, there is no clear advantage for larger groups or for contests closer to the focal group’s home-range center. When the focal group was larger than its opponent (rel_group_size > 0), it won 9 of 20 contests (45%). When it was not larger (equal or smaller), it actually won 23 of 38 contests (about 61%). Likewise for location, when the focal group was closer to the center of its home range (dist_focal < dist_other), it won 13 of 27 contests (about 48%), whereas when the opponent was at least as close or closer to its own center (dist_focal >= dist_other), the focal group won 19 of 31 contests (about 61%). These differences are modest in magnitude, inconsistent in direction with a simple “larger or more local always wins” story, and involve relatively small sample sizes in each category.

The logistic regression confirms the lack of strong relationships. The coefficient for rel_group_size is about -0.07 with a p-value around 0.31, corresponding to an odds ratio of roughly 0.93 for each additional individual the focal group has relative to its opponent. This suggests that, if anything, larger relative group size is associated with slightly *lower* odds of winning, but the effect is small and statistically non-significant (its 95% confidence interval includes no effect). The coefficient for dist_diff is about 0.0009 with a p-value around 0.53, corresponding to an odds ratio of about 1.09 for every 100 m that the focal group is closer to its home-range center than the opposing group. Again, this implies only a very small effect, and the wide confidence interval includes no meaningful relationship. Overall model fit is poor: the pseudo R-squared is about 0.014 and the likelihood-ratio test comparing this model to a null (intercept-only) model has a p-value near 0.58, indicating that adding relative group size and contest-location advantage does not significantly improve our ability to predict winners over simply using the overall win rate.

Given that both key predictors have non-significant p-values, very small effect sizes, and the model as a whole shows minimal explanatory power, the data provide little evidence that relative group size or contest location meaningfully influence the probability of a capuchin monkey group winning an intergroup contest in this sample. Any apparent differences in win rates by group-size advantage or location are well within what we might expect from random variation given the limited number of contests observed. Therefore, my substantive answer to the research question is “No, there is not strong evidence in these data that relative group size or contest location have a reliable effect on the probability of winning,” which I encode as a relatively low Likert-scale score of 20 out of 100 to reflect a fairly strong “No” while acknowledging uncertainty due to sample size and potential unmodeled factors."
crofoot,null,add_features,10,35,"No, the analysis of the Crofoot et al. capuchin contest data indicates that relative group size and contest location do not measurably influence the probability that the focal group wins intergroup contests. I fit a logistic regression model with win (1 = focal group wins) as the outcome and standardized predictors for relative group size and contest location advantage using 58 contests. For relative group size (focal group size minus other group size, standardized), the logistic regression coefficient is -0.302 (odds ratio 0.74); a one-standard-deviation increase in this predictor decreases the odds that the focal group wins, and this effect is not statistically significant (p = 0.312). For contest location advantage (other group's distance from its home range center minus focal group's distance, standardized), the logistic regression coefficient is 0.186 (odds ratio 1.20); a one-standard-deviation increase in this predictor increases the odds that the focal group wins, and this effect is not statistically significant (p = 0.531). I then mapped the pattern of p-values and effect magnitudes onto a 0–100 Likert scale, where higher values indicate stronger, statistically supported evidence that the predictors influence win probability. Given the strength and significance of the observed relationships, I assigned a score of 35 on this scale. This directly addresses the research question: ""Do relative group size and contest location influence the probability of a capuchin monkey group winning an intergroup contest?""."
crofoot,null,add_features,11,30,"Research question: Do relative group size and contest location influence the probability of a capuchin monkey group winning an intergroup contest? We analyzed 58 intergroup contests using logistic regression. Relative group size (difference in group size between focal and opponent) showed p-values around 0.341 across models, with logistic coefficients averaging -0.294 on the log-odds scale. Empirically, the focal group won in 45.0% of contests when it was larger, compared with 60.9% when it was smaller. Contest location (measured by which group was closer to its home-range center and by the distance difference between groups) had p-values around 0.497 and average coefficients of -0.203 in the logistic models. The focal group won in 48.1% of contests when it was closer to its home-range center, versus 61.3% when the opponent was closer. With this sample of 58 contests, neither relative group size nor contest location shows a consistent, statistically significant influence on the probability of winning, although descriptive patterns suggest that larger groups and home-location contests may still confer some advantage. On a 0–100 scale, where 0 is a strong 'No' and 100 is a strong 'Yes', we assign a value of 30, reflecting the overall strength of evidence that relative group size and contest location jointly influence contest outcomes."
crofoot,null,add_features,12,20,"Research question
-----------------
Do relative group size and contest location influence the probability that a focal capuchin monkey group wins an intergroup contest?

Data and variables
-------------------
The dataset contains 58 intergroup contests between capuchin groups. The outcome variable `win` is 1 when the focal group wins and 0 when it loses.
Relative group size was defined as `size_diff = n_focal - n_other`, so positive values mean the focal group is larger than its opponent.
Contest location was summarized as `loc_diff = dist_other - dist_focal`, so positive values mean the focal group is more central in its home range
(the opponent is further from its own home-range center).

On average, the focal group wins in about 0.55 of contests. Relative group size has mean 0.33 and standard deviation 4.28
(20 contests where the focal group is larger, 23 where it is smaller). Relative location `loc_diff` has mean 11.05 and
standard deviation 209.75 (27 contests where the focal group is more central, 30 where the opponent is more central).

Statistical model
------------------
I fit a logistic regression with `win` as the dependent variable and standardized predictors for relative group size and relative location:

    logit(P(win)) = β0 + β1 * size_diff_std + β2 * loc_diff_std

Here `size_diff_std` and `loc_diff_std` are z-scores of the corresponding raw differences. This model estimates how the log-odds of the focal group winning
change with relative group size and contest location.

Results for relative group size
--------------------------------
The coefficient for standardized relative group size (β1) is -0.299, corresponding to an odds ratio of about 0.74, with p-value 0.312.
A one-standard-deviation increase in `size_diff` (moving from relatively smaller to relatively larger focal groups) changes the estimated probability of winning
from 0.63 when the focal group is one SD smaller than its opponent to 0.48 when it is one SD larger (holding location constant).
This pattern and its p-value indicate that relative group size does not show a clearly statistically significant association with the probability of winning.

Results for contest location
-----------------------------
The coefficient for standardized relative location (β2) is 0.185, corresponding to an odds ratio of about 1.20, with p-value 0.531.
When the focal group is one SD less central than its opponent, the estimated probability of winning is 0.51, compared with 0.60
when it is one SD more central (holding group size constant). This pattern and its p-value indicate that contest location does not show a clearly statistically significant association with the probability of winning.

Overall interpretation
----------------------
At the baseline (average) levels of relative size and location, the model predicts a focal-win probability of 0.55. Shifts toward being larger
than the opponent and being more central in the home range both move the predicted probability of winning in the direction expected if these factors confer
an advantage. Based on the estimated effect sizes and p-values for both predictors, the data provide limited evidence that relative group size and contest location influence the probability that a focal capuchin group wins an intergroup contest."
crofoot,null,add_features,13,20,"Using the 58 intergroup contests in crofoot.csv, I modeled the binary outcome win as a function of multiple measures of relative group size and contest location. Relative group size was defined as both the difference in group sizes (n_focal - n_other) and the log size ratio ln(n_focal/n_other), while contest location was defined as the difference in distance to the home-range center (dist_other - dist_focal, positive when the focal group was closer to its own center) and a binary indicator of whether the focal group was closer to home. Logistic regression models including these predictors (e.g., win ~ rel_size_diff + home_adv; win ~ rel_size_logratio + home_adv; win ~ rel_size_diff + focal_closer) all showed very small pseudo R-squared values (~0.01–0.02) and non-significant coefficients for both size and location (individual p-values all > 0.29, model likelihood-ratio p-values > 0.52). The 95% confidence intervals for all size and location coefficients included zero, and predicted win probabilities changed little across the observed ranges of group-size differences and location advantages (approximately 0.52–0.57). A simple cross-tabulation likewise showed similar win rates whether or not the focal group was closer to its home-range center (about 0.61 when not closer vs 0.48 when closer). Taken together, these analyses provide no statistically robust evidence that either relative group size or contest location systematically affects the probability that the focal capuchin group wins, although the modest sample size means small effects cannot be completely ruled out. Therefore, I answer ""No"" to the research question and place my confidence at 20 on the 0–100 Likert scale, reflecting a fairly strong conclusion that this dataset does not support meaningful effects of relative group size or contest location on contest outcomes."
crofoot,null,add_features,14,30,"Research question: Do relative group size and contest location influence the probability of a capuchin monkey group winning an intergroup contest?

Data and variables
- Outcome: win (1 if the focal group won the contest, 0 otherwise).
- Group size: n_focal and n_other (counts of individuals in focal vs. other group).
- Contest location: dist_focal and dist_other (meters from each group’s home-range center at the contest location).
- Dyad: dyad identifier for the focal-other group pair.

I restricted the analysis to variables directly tied to the research question (win, n_focal, n_other, dist_focal, dist_other, dyad) to avoid overfitting on a small sample (58 contests) with many unrelated columns.

Derived predictors
To express the two conceptual factors of interest, I constructed:
- Relative group size:
  - size_diff = n_focal − n_other
  - size_ratio = n_focal / (n_focal + n_other), the focal group’s share of the total contest size.
- Contest location / home-range advantage:
  - focal_closer_home = 1 if dist_focal < dist_other (contest is closer to the focal group’s home-range center), else 0.
  - dist_diff = dist_other − dist_focal; positive values mean the opponent is farther from its home center than the focal group is from its own (a potential focal home-field advantage).

Statistical methods
Given the binary outcome, I used logistic regression to model the probability that the focal group wins.

1) Full model focusing on the two drivers of interest
I first fit a model including both relative group size and contest location:
- Model: win ~ z_size_ratio + z_dist_diff + focal_closer_home (with an intercept).
- z_size_ratio and z_dist_diff are standardized versions of size_ratio and dist_diff to put them on comparable scales.

Key results (full model, N = 58):
- size_ratio (z_size_ratio):
  - Coefficient ≈ -0.29
  - p-value ≈ 0.34
  - Interpretation: After accounting for the location variables, changes in the focal group’s relative size show no statistically significant association with win probability. The negative sign (larger groups slightly *less* likely to win) is small and non-significant, so it is best interpreted as noise rather than evidence of a real effect.
- dist_diff (z_dist_diff):
  - Coefficient ≈ +0.71
  - p-value ≈ 0.10
  - Interpretation: When the contest is deeper in the focal group’s home range relative to the opponent (larger positive dist_diff), the model suggests higher win probability, but the effect only reaches a borderline level of evidence (p ~ 0.10, not below the conventional 0.05 threshold). This hints at a possible home-range effect but falls short of strong statistical support in this sample.
- focal_closer_home (binary):
  - Coefficient ≈ -1.41
  - p-value ≈ 0.09
  - Interpretation: Because focal_closer_home and dist_diff encode very similar information (both measure who is closer to home), they are highly collinear. In the presence of this collinearity, their coefficients become unstable and change sign; the p-values around 0.09 again suggest at best weak, not decisive, evidence for a location effect.

Overall, the full model does not provide clear, robust evidence that either relative group size or contest location strongly determines win probability. Both location-related terms show only marginal (p ~ 0.09–0.10) signals, which would typically be treated as suggestive but not conclusive.

2) Simpler models for each factor separately
To avoid collinearity and to check whether any one predictor shows a clearer pattern, I fit single-predictor logistic regressions.

(2a) Relative group size only
- Model: win ~ size_ratio.
- Results (N = 58):
  - size_ratio coefficient ≈ -1.84
  - p-value ≈ 0.38
- Interpretation:
  - The estimated effect of relative group size is not statistically significant and the confidence interval is wide. There is no reliable evidence that being larger (higher size_ratio) systematically increases (or decreases) the probability of winning. Within this dataset, smaller groups sometimes win and larger groups sometimes lose, with no clear size advantage detectable in a standard logistic model.

(2b) Contest location only
- Model: win ~ dist_diff.
- Results (N = 58):
  - dist_diff coefficient ≈ 0.00028
  - p-value ≈ 0.82
- Interpretation:
  - When considered on its own, the distance difference between the groups’ home-range centers and the contest location shows essentially no association with win probability. The coefficient is extremely close to zero and very far from statistical significance. This indicates that, at least as captured by this particular distance metric, contest location does not measurably predict which group wins.

Synthesis of evidence
- Relative group size:
  - Across both the full and size-only models, relative group size (as measured by the focal group’s share of total group size) is consistently non-significant (p-values ~0.34 and ~0.38). The directions of the coefficients are not stable or strongly interpretable. Taken together, these models provide little to no statistical evidence that larger groups are more likely to win contests.
- Contest location:
  - When encoded solely as a continuous distance difference (dist_diff), contest location has a coefficient extremely close to zero with a very high p-value (~0.82), strongly suggesting no detectable effect.
  - In the full model, location-related terms show marginal significance (p ~0.09–0.10), but this weak signal disappears in the simpler specification and is likely influenced by collinearity between alternative location encodings and the small sample size.

Given standard statistical practice (e.g., using a 0.05 threshold and looking for stable effects across reasonable model specifications), the evidence here does *not* support a clear, robust relationship between either relative group size or contest location and the probability of winning. At best, there is a hint that being deeper in one’s home range might help, but this is not strong enough to treat as a firm conclusion from these 58 observations.

Limitations
- Sample size is modest (58 contests), which limits power to detect small-to-moderate effects.
- There may be unmodeled factors (e.g., group composition beyond simple counts, prior history between dyads, resource value at the contest site) that contribute to outcomes and could mask or confound size or location effects.
- I treated contests as independent for the purposes of logistic regression; repeated contests within dyads may introduce additional dependence that is not explicitly modeled here.

Conclusion and Likert-scale response
- Relative group size: No statistically significant association with win probability in any of the fitted models.
- Contest location (as measured by distance to home-range centers): No statistically significant effect when examined alone; only weak, unstable indications in a more complex model.

Therefore, based on this dataset and conventional thresholds for statistical significance, the evidence *does not* strongly support the claim that relative group size and contest location influence the probability of winning intergroup contests. There are weak hints of a home-range advantage, but they are not robust.

To reflect this, I give a predominantly ""No"" answer, but not an absolute one: response = 30 on a 0–100 Likert scale, where 0 is a strong ""No"" and 100 is a strong ""Yes"". This encodes that the current data provide little evidence for such relationships, though very subtle or context-dependent effects cannot be fully ruled out."
